,User,Tweets,Url,likeCount,retweetCount,followersCount,metionedUsers
2548,Witzsou,"Probably one of the best 3D art in the current NFT meta with an insane roadmap! Get yours before we MOON! Let’s go @diverse !
OS: https://t.co/7hi0fnKjpF https://t.co/2aVDE3T26X",https://twitter.com/Witzsou/status/1499516600135057409,13,7,45,['diverse']
5092,rachelssanders,"@MichePriest Of course!  80% of web3 / NFT is male, and then add golf and there are even fewer diverse voices around the table.  So much opportunity to build for inclusivity especially when reimaging a country club!

Plus there are tons of women who love golf + web3 🙋‍♀️",https://twitter.com/rachelssanders/status/1485809229231443971,2,0,3211,['MichePriest']
6142,Yaskim14,@ElemonGame Game Elemon possesses an attractive storyline with a diverse NFT character system  .  &lt;3,https://twitter.com/Yaskim14/status/1472214934855376896,0,0,32,['ElemonGame']
5158,DiverseDolphins,"Working right now on a new ""Eye Property"" for my Diverse Dolphin programmatically generated #NFTCollection : An eyepatch
#pixelartist #pixelart #pixelartnft #NFT https://t.co/TzrWjDf6PV",https://twitter.com/DiverseDolphins/status/1485310585239748609,3,1,48,
93,thebuttlord_NFT,"@Sai_Diverse Omg, thanks for joining the fan art!! Looking forward to it LFG",https://twitter.com/thebuttlord_NFT/status/1530036736155258880,2,0,2401,['Sai_Diverse']
6556,SpectraArt_NFT,"We've compiled your responses from the question 'What drew you to Vortex?' https://t.co/ziuH2EG3C3 
Varied and funny, these comments show the diverse and unique takes from all of you, now captured as part of the Vortex story! https://t.co/5tpRArpJyK",https://twitter.com/SpectraArt_NFT/status/1463175444774240266,1,0,6541,
7294,kamekamusic,"@NFTLlama @FarmersMktverse 
- an NFT focused on propping up sustainable farming and organic foods. 
- Purchased land on SANDBOX for a marketverse.
- only 5000 minted but quite a diverse set of patrons
- Positive, uplifting and active community on discord
- weekly twitter spaces w/ updates https://t.co/4WOzq1fcph",https://twitter.com/kamekamusic/status/1445162389981249538,2,0,115,"['NFTLlama', 'FarmersMktverse']"
7361,gametheorizing,"We think the beautiful Artblocks Flowers by RVig are the best thing we have come across so far for this nascent NFT category- (https://t.co/mFWZTFhVuX)

There are 6158 in the collection, and the range of flower outcomes is very diverse.

We've printed some for our office too! https://t.co/Pcv8I31aW9",https://twitter.com/gametheorizing/status/1442837967077134343,6,1,71539,
424,lazydolphinsnft,"About Lazy Dolphin nft collection

It is a collection of 3,599 unique digital collectibles that feature a richly diverse and unique pool of rarity traits. Each Lazy Dolphin unlocks private club membership. Created by a 15-year-old @FatehChaddha 
#NFTCommunity #NFTs #NFTProject https://t.co/vaniqo6ZvR",https://twitter.com/lazydolphinsnft/status/1525469828957761536,7,3,160,['FatehChaddha']
954,diverse,POST YOUR FAVORITE DIVERSE NFT BELOW! 👇🏽 The Most liked Tweet of an NFT gets a surprise 🙀,https://twitter.com/diverse/status/1517207055773360128,100,42,77180,
1948,wearelivingNFT,"NFT DROP 🔥 Road trip with the aliens

DIVERSE METAVERSE ❤️‍🔥 1/1 NFTS 👽

https://t.co/Pq9UYgWtrK

#WomeninNFTs #NFTs #NFTCommunity  #NFTdrop #NFTGiveaway #PolygonNFT #Aliennft https://t.co/dviqYIb5jd",https://twitter.com/wearelivingNFT/status/1504992931589111818,3,0,3268,
6797,androolloyd,my largest take away from nft nyc is that crypto is growing more and more diverse by the day the culture wars are joining the curve wars.,https://twitter.com/androolloyd/status/1457858697502371843,1,0,6970,
4130,handiwiguna,Look at the detail of this art! Awesome work 🔥🔥♥️@diverse #diversenft #diverse #Nft #nfts,https://twitter.com/handiwiguna/status/1491155185867292672,4,0,109,['diverse']
5662,PixelSaurusNFT,"ADOPT a PixelSaurus #NFT &amp; be part of our RAWRsome community!

✅ 600+ diverse &amp; inclusive designs!
✅ Embraces disability &amp; mental health!
✅ FREE QR Code Utility!
✅ Almost 3 ETH traded!
✅ #OpenSea VERIFIED!

🦖 Rex: https://t.co/itStVzAvTP
🦕 Bronto: https://t.co/CRayy1D9KE https://t.co/hn4DtqLWbJ",https://twitter.com/PixelSaurusNFT/status/1479676483669008388,7,1,8112,
