,User,Tweets,Url,likeCount,retweetCount,followersCount,metionedUsers
309,cryptotorocop,"@Boomgala2022 @TheSandboxGame All ur giveaways force us to tag frens its discriminative ,i dont have friend then impossible to win. If i could i give u back ur racist nft i bought. Yes its racism about people with no fren",https://twitter.com/cryptotorocop/status/1503794596496568321,2,0,109,"['Boomgala2022', 'TheSandboxGame']"
294,ScottySkungfu,"@LegendsofAsians One of the best communities in an #NFT I've ever seen. Their mission, to combat racism and bullying of kids... and their discord got hacked. So sad to see this happen to the good. Show your support and join the project when they are back up! They deserve it. 💪",https://twitter.com/ScottySkungfu/status/1504579430144159745,3,0,144,['LegendsofAsians']
355,metaz00,I still can’t believe my @psychedelic_nft pfp received racism hate. Gotta be a first??,https://twitter.com/metaz00/status/1500151071536259077,54,4,5263,['psychedelic_nft']
59,artflowNFT,"“We are living amidst a rising tide of anti-racism, of feminism and compassion, of Black Lives Matter and environmental awareness.” - #ArtflowNFT #NFT curated artist @ELLE__ELLE_",https://twitter.com/artflowNFT/status/1528782811041214465,1,0,420,['ELLE__ELLE_']
478,blmtokyojp,"New spaces, same anti-black racism. We can’t get passed what you won’t let go of. 

Racist 'Meta Slave' NFT Project Rebrands After Being Called Racist https://t.co/qwhEArn1eF",https://twitter.com/blmtokyojp/status/1492301617689133057,0,1,1739,
257,itsjustayy_eth,"@mightylalaNFT @Ayoolaaaa @CODENAME_CORE @danitodoteth My ancestors were slaves, so how can you expect me not to get angry about SLAVERY JOKES??

And again you cannot compare a funny gif to RACISM!

Maybe you should accept that you made guys a mistake and start to beg the NFT community to not cancel you.",https://twitter.com/itsjustayy_eth/status/1507641271913005060,4,0,4138,"['mightylalaNFT', 'AYOOLAAAA', 'danitodoteth']"
574,PATALOON,@docsquiddy This is fucked. At least they won't be able to hide the inherent racism behind the NFT craze now.,https://twitter.com/PATALOON/status/1488918384431489025,1,0,4532,['docsquiddy']
74,ParrisNyc,"@SquawkCNBC turning into @FoxBusiness with ONE-SIDED conversations 🤔

HOW MUCH DOES #Republicans
PAY to Spread propaganda?
TV isnt cheap..

0 #NFL Black OWNERS EVER
0 Police or Banking Reform
QUITE
Yet
-compared long lasting Racism with #Mentalhealth
=WHITE WASH

#Cryptos #NFT https://t.co/trOQuSZiqs",https://twitter.com/ParrisNyc/status/1527623132005257218,1,0,24,"['SquawkCNBC', 'FoxBusiness']"
88,DomDom_eth,"@SomniiaNFT @tmw_buidls @whatthefurr @luuminize @_thel0stb0y_ @canigonow @ggDaydreams @chelsea @ThePossessedNFT 100% thats why i think the NFT space had the chance to break the old boundaries. No racism, no hate, no distinguish🏳️‍🌈♥️🏳️‍🌈♥️🏳️‍🌈♥️🏳️‍🌈😊🏳️‍🌈
We are all togehter on that journey",https://twitter.com/DomDom_eth/status/1526917236165857280,2,0,1311,"['SomniiaNFT', 'tmw_buidls', 'whatthefurr', 'luuminize', '_thel0stb0y_', 'canigonow', 'ggDaydreams', 'chelsea', 'ThePossessedNFT']"
199,lenimNFT,"@ggDaydreams We always talk about digital to physical , and what better way to going physical with nft's than helping with problems that we as humans have like hunger, racism, laboral explotation ...",https://twitter.com/lenimNFT/status/1513274256683155466,11,0,3905,['ggDaydreams']
431,TORNADOLANDNFT,"Next week one of upcoming collections is one against #racism !

It'll be really busy week,but historical one.

#NFT #SayNoToRacism",https://twitter.com/TORNADOLANDNFT/status/1494793289626791940,0,0,7572,
253,Mona1363S,@K1Nazifi_NFT @opensea That’s all about our blood bro . Racism is racism.@opensea shame on you.,https://twitter.com/Mona1363S/status/1507994922674278406,2,0,1452,"['opensea', 'opensea']"
317,NFTNFTNFTNFT,@MBaskitch @itsjustcornbro @CL207 @basedkarbon Jk I like em. I just also like the idea of NFT racism,https://twitter.com/NFTNFTNFTNFT/status/1502865921941069826,2,0,436,"['itsjustcornbro', 'CL207', 'basedkarbon']"
500,ErhaNFT00,https://t.co/ZUgHII62j3 MARTİN LUTHER KİNG. NO TO RACISM #NFTs #NFTCommunity #NFT https://t.co/opOrtJI3v2,https://twitter.com/ErhaNFT00/status/1491423953994522626,4,0,12,
454,RicharPacyay,NFT against Racism. Bidding Open Now! 👨🏻‍⚖️ Ethereum Machine - For Equality (Special Release) 1/1 collectible https://t.co/6jRNpHtjQ5 #NFTCommunity #ETH #nonfungible #NFT #cryptocurrency via @rarible,https://twitter.com/RicharPacyay/status/1493647953973678090,4,0,62,['rarible']
