,User,Tweets,Url,likeCount,retweetCount,followersCount,metionedUsers
15553,CryptooRider,"🚀🚀🚀@nftproswap  is the most reliable,transparent app in the market 🔥 🔥 🔥 in collaboration with #RevoNetwork where you can Convert Your NFT to Tokens &amp; Trade It On DEX 🚀
🚀🚀🚀
 https://t.co/PQHAIMh4j6",https://twitter.com/CryptooRider/status/1400784418327859207,11,9,35,['nftproswap']
3501,TheJudgeNFT,"@knox_trades @RegenIncorp I agree w this. Would be more transparent.

Probably wouldn’t be too hard to do either.

@MagicEden_NFT what are we thinking g here?👀",https://twitter.com/TheJudgeNFT/status/1498435395503243268,1,0,3308,"['knox_trades', 'RegenIncorp']"
10328,Vcuong16,"@airnfts This is  excellent project for the future with strong team, a transparent, planned and project roadmap. It will be successful
#nft #NFTs #BSC #nftspad #nftcollectors #cryptoart #nftcommunity #aladdincenter #bounty #nftartists #nftart #nftnews #opensea #airnfts",https://twitter.com/Vcuong16/status/1452470858186772480,1,2,2487,['airnfts']
2424,tracy_nft,@NFT_Veloce @FootHeroesClub @Yeveniy_Solove is Transparent and honest he has been able to recover more than one million people who got scammed he recovered they crypto today I stand and recommend him to anyone who is a victim of Scam ❌ I stand with him because he is against crypto scammers 💯🌎,https://twitter.com/tracy_nft/status/1508142809714470918,1,0,38,['FootHeroesClub']
3713,trickyashishyt,"Guys @CanaryDex is fast, transparent and one of the most effective yield aggregator. They also have a NFT collection named @BoogeyBirds which has a use case. They have a prediction game which makes them unique and interesting. Do check out Website :- https://t.co/rTLsOTFnbp",https://twitter.com/trickyashishyt/status/1497081529578622982,4,0,75,"['CanaryDex', 'BoogeyBirds']"
794,Kqri8,@khoshy @TheMythosNFT has been a great community to find in the NFT space. They are very active and transparent with the community while also continuing to release exciting lore and 🔥art!,https://twitter.com/Kqri8/status/1522363221939785731,1,0,40,"['khoshy', 'TheMythosNFT']"
3865,diamondhandzz,"Proof of View is also an innovative blockchain solution for the transparent authentication of NFT art, NFT sellers, and NFT marketplaces to proactively prevent NFT fraud. $VRA",https://twitter.com/diamondhandzz/status/1495867892725919746,50,4,20104,
7830,Aahmad4417,"@Nekoverse_NFT @Wadezig89 Very good projects, in predictable and transparent roadmaps, planned and projected. I think in the near future I will see an unprecedented growth of this Projects🔥

@d_way04
@Wadezig89
#NFT #Nekoverse #Giveway",https://twitter.com/Aahmad4417/status/1462821237432881156,0,0,144,"['Nekoverse_NFT', 'Wadezig89', 'd_way04', 'Wadezig89']"
1988,JoYanrix,"@Jabberwakii @zachologylol @CryptoHipposNFT @AWF_Official #CryptoHippos is strong and transparent community
We build Empire
All in One #NFT https://t.co/7RQQJE74pC",https://twitter.com/JoYanrix/status/1511527147919544325,7,4,687,"['Jabberwakii', 'zachologylol', 'CryptoHipposNFT', 'AWF_Official']"
2561,xtianYdia,"@CryptoKing_NFT Next YT content
""Lambo is Dead""
""Why i didnt invest in Lambo""
""Lambo CS are not transparent""",https://twitter.com/xtianYdia/status/1507129886049443842,3,0,5,['CryptoKing_NFT']
9268,Akbaran72456786,"@Lepasaorg @Coinbase_NFT @opensea @a16z This is an excellent project for the future with a strong team, a transparent, planned and project roadmap. it will be successful

@siddiqahamad3 
@Sihab195
@SadamAli1996

#LepasaNFT #NFTs #NotJustJPEGs #Coinbase_NFT",https://twitter.com/Akbaran72456786/status/1455686750538457089,1,0,98,"['Lepasaorg', 'Coinbase_NFT', 'opensea', 'a16z', 'siddiqahamad3', 'Sihab195', 'SadamAli1996']"
